state,year,month,renewable_generation,consumption,surplus_energy
PUNJAB,2026,2,50980.5628937604,47812.63815898354,3167.924734776863
PUNJAB,2026,3,42635.94343617221,45647.03921759145,-3011.0957814192425
PUNJAB,2026,4,34971.9230485484,33573.238350875974,1398.6846976724248
PUNJAB,2026,5,42888.695613810094,39415.46272275663,3473.2328910534648
PUNJAB,2026,6,33778.29048733996,34116.53665780754,-338.2461704675768
PUNJAB,2026,7,45487.76315581799,45968.55989649113,-480.7967406731442
PUNJAB,2026,8,41832.69997769041,39028.04883153272,2804.6511461576933
PUNJAB,2026,9,36577.11374824611,38315.11455226064,-1738.000804014528
PUNJAB,2026,10,35700.19083319029,36715.31553770018,-1015.1247045098893
PUNJAB,2026,11,39588.680594238256,35281.70637771626,4306.974216521994
PUNJAB,2026,12,46092.99671955369,48581.655807737116,-2488.6590881834263
PUNJAB,2027,1,38364.89419242315,40801.37350400628,-2436.4793115831367
PUNJAB,2027,2,28786.230648534704,30520.826257437202,-1734.5956089024967
PUNJAB,2027,3,39175.25687204627,44976.25593546645,-5800.999063420178
PUNJAB,2027,4,49187.84013536155,44766.082280995965,4421.757854365585
PUNJAB,2027,5,39618.91079630731,38165.99524902172,1452.91554728559
PUNJAB,2027,6,37853.858013009216,30803.86218577025,7049.995827238966
PUNJAB,2027,7,45510.3353024195,44551.500670175024,958.8346322444736
PUNJAB,2027,8,51207.71200846415,48599.33845264198,2608.373555822165
PUNJAB,2027,9,42520.85380292467,38834.45802682184,3686.3957761028273
PUNJAB,2027,10,50062.34113933087,50668.52209452227,-606.1809551913976
PUNJAB,2027,11,47181.23115969841,46378.76479743214,802.4663622662702
PUNJAB,2027,12,44477.93983793462,40498.31642746391,3979.623410470703
PUNJAB,2028,1,41236.07325348793,40896.95518042679,339.1180730611417
PUNJAB,2028,2,36480.487238703325,35226.26185990856,1254.2253787947643
PUNJAB,2028,3,38713.425988264935,38453.07414967766,260.3518385872742
PUNJAB,2028,4,37652.10169055768,35550.74969889708,2101.351991660599
PUNJAB,2028,5,40984.44130451562,39907.842105796546,1076.5991987190719
PUNJAB,2028,6,37908.76725050168,38444.4318145925,-535.664564090817
PUNJAB,2028,7,34918.1617174064,34205.60609637423,712.5556210321753
PUNJAB,2028,8,45850.93759265288,40691.499060047194,5159.438532605692
PUNJAB,2028,9,45376.9505272922,43844.45858598504,1532.491941307163
PUNJAB,2028,10,36695.4192347552,35714.633378718296,980.7858560369123
PUNJAB,2028,11,32633.654712292886,35414.30848351139,-2780.6537712185072
PUNJAB,2028,12,35541.890945907384,36406.46491062548,-864.5739647180994
PUNJAB,2029,1,43871.49797915647,41336.090956521904,2535.4070226345684
PUNJAB,2029,2,30663.251291757268,30400.930230595055,262.3210611622149
PUNJAB,2029,3,38835.90247086526,35580.75167763027,3255.1507932349846
PUNJAB,2029,4,44075.84734441328,35367.27253678484,8708.574807628438
PUNJAB,2029,5,54678.53875998201,55816.57690444934,-1138.0381444673394
PUNJAB,2029,6,37136.08008182847,41270.90245223165,-4134.822370403181
PUNJAB,2029,7,37159.28681864701,37212.18523758662,-52.89841893961807
PUNJAB,2029,8,38411.70730887716,37898.591408652224,513.1159002249337
PUNJAB,2029,9,38377.70724436086,33631.34408474469,4746.363159616176
PUNJAB,2029,10,39733.18494226339,41279.26872641596,-1546.0837841525724
PUNJAB,2029,11,41506.51619896922,39292.06457464891,2214.4516243203066
PUNJAB,2029,12,30616.485665326076,32906.542636466125,-2290.056971140047
PUNJAB,2030,1,36546.27362231968,38453.76658536705,-1907.492963047377
PUNJAB,2030,2,37560.09392915627,34291.17888854962,3268.915040606653
PUNJAB,2030,3,33978.68314012977,39398.173045852025,-5419.489905722256
PUNJAB,2030,4,33535.39207599605,31487.568645244337,2047.8234307517191
PUNJAB,2030,5,31165.0985395553,36363.50340580332,-5198.404866248024
PUNJAB,2030,6,40133.21273265118,44107.17681262152,-3973.9640799703325
PUNJAB,2030,7,45299.63735384128,42396.03997103869,2903.5973828025867
PUNJAB,2030,8,41294.60319169084,39603.27820234105,1691.3249893497932
PUNJAB,2030,9,32203.639303348125,33085.475091686996,-881.8357883388745
PUNJAB,2030,10,40828.949377971396,37045.38713039291,3783.5622475784903
PUNJAB,2030,11,42341.58517911203,39824.77677939248,2516.808399719545
PUNJAB,2030,12,38531.20719528563,36190.010762763195,2341.1964325224335
PUNJAB,2031,1,48833.20089465616,39058.740778171465,9774.460116484697
PUNJAB,2031,2,30774.09851307701,30226.86896532205,547.2295477549573
PUNJAB,2031,3,43305.57404488715,44076.134411310115,-770.5603664229615
PUNJAB,2031,4,42323.343338720304,39035.62952219297,3287.713816527334
PUNJAB,2031,5,31719.405440046343,29529.617473295617,2189.7879667507277
PUNJAB,2031,6,36048.600808482915,32393.83887511984,3654.761933363075
PUNJAB,2031,7,35188.435965737655,33673.8250581647,1514.610907572957
PUNJAB,2031,8,40872.59180174135,37651.48231522706,3221.109486514287
PUNJAB,2031,9,41568.124577409246,41953.96373172689,-385.83915431765286
PUNJAB,2031,10,39222.89987708755,37806.97372863342,1415.926148454124
PUNJAB,2031,11,36101.263934124036,33916.33504318943,2184.928890934604
PUNJAB,2031,12,38203.0764246222,40750.55127512998,-2547.4748505077832
PUNJAB,2032,1,42078.35954626932,35149.263777506145,6929.095768763169
PUNJAB,2032,2,45297.75358600984,45722.405382022545,-424.6517960127052
PUNJAB,2032,3,44106.35157139866,38349.38091408807,5756.970657310596
PUNJAB,2032,4,45855.93393589481,45407.336817200114,448.59711869470095
PUNJAB,2032,5,32962.292485821155,34755.710140272764,-1793.4176544516115
PUNJAB,2032,6,40554.08170915145,30621.318147877813,9932.76356127363
PUNJAB,2032,7,46561.40178521216,47991.828561035734,-1430.4267758235692
PUNJAB,2032,8,52359.7419279868,53758.39946171659,-1398.6575337297918
PUNJAB,2032,9,41245.317816177034,37796.435530488656,3448.8822856883826
PUNJAB,2032,10,43582.626149586715,41317.755407337434,2264.870742249276
PUNJAB,2032,11,30538.436505588634,31296.965019528212,-758.5285139395786
PUNJAB,2032,12,40701.32749067013,43622.21435027182,-2920.8868596016828
PUNJAB,2033,1,36660.02270633451,41479.402073265526,-4819.379366931018
PUNJAB,2033,2,37583.63579443904,40005.067247110725,-2421.431452671685
PUNJAB,2033,3,41486.583505447525,38520.212302614294,2966.371202833232
PUNJAB,2033,4,38668.07173214395,39924.189764464194,-1256.1180323202423
PUNJAB,2033,5,36320.123849276955,31257.10787018092,5063.015979096035
PUNJAB,2033,6,38283.18456395837,38112.23553648731,170.94902747106448
PUNJAB,2033,7,40857.52148456671,39252.115479250715,1605.4060053159972
PUNJAB,2033,8,45225.72874826965,38098.92031584308,7126.8084324265665
PUNJAB,2033,9,32545.755614176232,34838.112849199475,-2292.357235023247
PUNJAB,2033,10,43232.79362261807,42123.98097578709,1108.8126468309833
PUNJAB,2033,11,38236.220242704294,34865.16036116523,3371.059881539064
PUNJAB,2033,12,33054.36676368139,27974.881494809833,5079.4852688715555
PUNJAB,2034,1,41896.919552742365,40995.83923794824,901.0803147941284
PUNJAB,2034,2,49465.762829647785,44561.8183744482,4903.944455199587
PUNJAB,2034,3,38519.267133021545,37163.49100750332,1355.7761255182322
PUNJAB,2034,4,47404.78078089402,43713.87899814874,3690.9017827452735
PUNJAB,2034,5,32068.438090603515,30235.637579717575,1832.8005108859415
PUNJAB,2034,6,28466.627165920443,33304.069106994364,-4837.441941073925
PUNJAB,2034,7,35810.36283240134,33123.14326517827,2687.2195672230787
PUNJAB,2034,8,51341.589070887414,49418.656302260555,1922.932768626862
PUNJAB,2034,9,38463.16784423665,38014.495097193205,448.67274704344277
PUNJAB,2034,10,42401.6626314428,37477.28453044696,4924.37810099584
PUNJAB,2034,11,38913.14406239507,33180.11267573902,5733.031386656046
PUNJAB,2034,12,32344.79635310462,35332.047115161746,-2987.2507620571246
PUNJAB,2035,1,39505.864419610014,40150.60603820153,-644.741618591509
PUNJAB,2035,2,36370.814355783514,33776.420093127264,2594.3942626562525
PUNJAB,2035,3,37574.27629236033,34348.64825484562,3225.6280375147126
PUNJAB,2035,4,37880.301654404495,36244.91138399918,1635.3902704053153
PUNJAB,2035,5,42081.22120756864,40483.55633701989,1597.6648705487537
PUNJAB,2035,6,28063.24819789549,31267.23177286667,-3203.983574971179
PUNJAB,2035,7,36368.885402237065,31994.664031090208,4374.221371146858
PUNJAB,2035,8,35413.31413132654,34124.34766410756,1288.966467218977
PUNJAB,2035,9,40018.95585297258,35396.907534391015,4622.048318581565
PUNJAB,2035,10,42813.959852922795,42686.86737691307,127.09247600972594
PUNJAB,2035,11,40591.96557423963,41832.19822627625,-1240.2326520366223
PUNJAB,2035,12,39111.12623601987,38120.14692014931,990.9793158705535
PUNJAB,2036,1,41162.6251139491,38711.319275514856,2451.3058384342435
PUNJAB,2036,2,37330.92514472352,34278.164222488806,3052.7609222347155
PUNJAB,2036,3,46511.931035226866,44875.28736578974,1636.6436694371212
PUNJAB,2036,4,36887.25962092479,37318.33641022512,-431.07678930033256
PUNJAB,2036,5,38830.19200143376,36032.17738415828,2798.0146172754767
PUNJAB,2036,6,41638.66424149516,38533.35841188455,3105.3058296106137
PUNJAB,2036,7,47261.494159218266,38607.58140875258,8653.91275046568
PUNJAB,2036,8,48865.893610699655,43372.608821858106,5493.2847888415445
PUNJAB,2036,9,43908.95908043943,43457.0716838249,451.8873966145327
PUNJAB,2036,10,49813.42613300893,43946.18641011055,5867.239722898376
PUNJAB,2036,11,27698.811358763778,29832.601101193486,-2133.789742429706
PUNJAB,2036,12,39860.68104343679,34545.9116015078,5314.769441928989
PUNJAB,2037,1,46004.58634795747,42655.67174765301,3348.91460030446
PUNJAB,2037,2,26240.27456435854,25522.898593759623,717.3759705989173
PUNJAB,2037,3,43299.90448342649,40106.64720899779,3193.2572744287
PUNJAB,2037,4,39799.562865893546,35658.788819344656,4140.774046548896
PUNJAB,2037,5,41562.27841228303,37343.09497245842,4219.183439824603
PUNJAB,2037,6,46085.528791194,43085.078764557366,3000.450026636637
PUNJAB,2037,7,45319.723536076446,40982.52211215874,4337.2014239177115
PUNJAB,2037,8,40907.94352971391,42148.82663411546,-1240.88310440155
PUNJAB,2037,9,31711.9126101108,34785.47875257984,-3073.566142469035
PUNJAB,2037,10,36620.221082722455,39471.993610083984,-2851.772527361527
PUNJAB,2037,11,46032.829885859996,47005.27941334425,-972.4495274842535
PUNJAB,2037,12,40783.47314540489,40180.24522216865,603.2279232362396
PUNJAB,2038,1,35796.896915311765,37511.145851902045,-1714.248936590277
PUNJAB,2038,2,31091.933668802252,31567.64405941772,-475.71039061546566
PUNJAB,2038,3,29758.119920159068,30987.49767976103,-1229.3777596019609
PUNJAB,2038,4,44192.384891344635,40802.849847061174,3389.5350442834656
PUNJAB,2038,5,39614.9125566631,36289.07318860931,3325.839368053783
PUNJAB,2038,6,46524.95500160019,44342.35127598963,2182.6037256105546
PUNJAB,2038,7,44706.162929386046,43726.464312576885,979.6986168091639
PUNJAB,2038,8,37207.04546330786,35068.86959120833,2138.175872099532
PUNJAB,2038,9,34925.38783842765,34929.32415737361,-3.9363189459580212
PUNJAB,2038,10,38962.3396043043,41873.717823250925,-2911.378218946621
PUNJAB,2038,11,47968.114072094984,44698.885457406104,3269.2286146888787
PUNJAB,2038,12,40338.40450294633,44578.942339235786,-4240.537836289457
PUNJAB,2039,1,51264.33590904643,47439.78197580678,3824.553933239649
PUNJAB,2039,2,34578.913462512806,37523.81267472743,-2944.899212214622
PUNJAB,2039,3,39327.69620505753,39322.27461978151,5.421585276019584
PUNJAB,2039,4,33671.53442325056,36330.45666020801,-2658.9222369574536
PUNJAB,2039,5,44887.94440460245,49347.490917460906,-4459.546512858452
PUNJAB,2039,6,26890.149319611577,27700.28213456366,-810.1328149520817
PUNJAB,2039,7,46630.16726122559,42218.837198730485,4411.330062495109
PUNJAB,2039,8,32649.82837995174,34729.61877904139,-2079.790399089645
PUNJAB,2039,9,49238.789386917786,44677.768464032415,4561.020922885375
PUNJAB,2039,10,44282.761607305954,41413.967464873414,2868.7941424325386
PUNJAB,2039,11,39112.20799806395,34118.3119597494,4993.89603831455
PUNJAB,2039,12,40673.40250633415,39177.411610815325,1495.990895518823
PUNJAB,2040,1,36316.17554340818,35730.87404974039,585.3014936677871
PUNJAB,2040,2,40254.232980892986,36905.483580180226,3348.7494007127584
PUNJAB,2040,3,38884.53178350215,37606.46117495961,1278.0706085425377
PUNJAB,2040,4,37134.69978357223,41741.29107402819,-4606.591290455959
PUNJAB,2040,5,36631.29328731049,35891.749843464255,739.5434438462258
PUNJAB,2040,6,52217.10061118869,49743.59514085603,2473.505470332659
PUNJAB,2040,7,42441.92028021579,38148.82537270314,4293.094907512648
PUNJAB,2040,8,39322.00206815546,39777.32127861016,-455.3192104546914
PUNJAB,2040,9,30280.589849843353,35239.80227513312,-4959.212425289768
PUNJAB,2040,10,42307.2002548372,36912.41196832989,5394.788286507297
PUNJAB,2040,11,40194.56090566127,40047.519354691154,147.04155097011193
PUNJAB,2040,12,38847.23789508518,38671.18110600954,176.05678907563504
PUNJAB,2041,1,41057.79614943704,41928.10343248202,-870.307283044983
PUNJAB,2041,2,37941.08402622794,32948.55663975928,4992.527386468658
PUNJAB,2041,3,35725.58551548453,29407.32265631648,6318.262859168047
PUNJAB,2041,4,32237.029641726076,31025.079063183177,1211.950578542897
PUNJAB,2041,5,45858.2923666245,41527.81210071907,4330.480265905427
PUNJAB,2041,6,33411.298345431445,33731.72669183605,-320.42834640460103
PUNJAB,2041,7,37315.45856672179,37369.23733407541,-53.778767353619514
PUNJAB,2041,8,35409.58347273748,38128.32176504388,-2718.7382923064033
PUNJAB,2041,9,42359.47342127915,37312.98822459203,5046.485196687123
PUNJAB,2041,10,41238.20155195222,41897.14755598592,-658.9460040336968
PUNJAB,2041,11,37461.7589865728,33504.25752801285,3957.50145855995
PUNJAB,2041,12,46719.9822768439,38732.08552564295,7987.896751200948
PUNJAB,2042,1,36886.70864289524,34728.035822883794,2158.6728200114458
PUNJAB,2042,2,43699.09929576085,40798.28639860313,2900.8128971577153
PUNJAB,2042,3,51830.419088910574,45367.18878131531,6463.230307595269
PUNJAB,2042,4,47717.47762955177,43746.655089716456,3970.8225398353184
PUNJAB,2042,5,37931.884127833,38429.792185325,-497.90805749200683
PUNJAB,2042,6,47943.46656101472,47124.87494125318,818.5916197615395
PUNJAB,2042,7,50462.94815923961,46161.60456020104,4301.343599038571
PUNJAB,2042,8,42130.65358558561,40815.18517497365,1315.468410611959
PUNJAB,2042,9,37543.5460619811,36590.996961787954,952.5491001931456
PUNJAB,2042,10,27252.647309028165,27978.38341517233,-725.7361061441654
RAJASTHAN,2020,1,38588.94416913514,37742.28934169227,846.6548274428686
RAJASTHAN,2020,2,35093.21777214942,35508.53089811959,-415.31312597016984
RAJASTHAN,2020,3,47226.316029072594,44379.38339766707,2846.932631405522
RAJASTHAN,2020,4,40149.40980632328,46223.30456055765,-6073.894754234368
RAJASTHAN,2020,5,46300.702570849695,44692.60082475434,1608.1017460953533
RAJASTHAN,2020,6,28450.7165363062,28842.682704040242,-391.96616773404156
RAJASTHAN,2020,7,30030.661678232675,32662.49259441658,-2631.830916183906
RAJASTHAN,2020,8,53719.53740423744,51257.33142685363,2462.205977383809
RAJASTHAN,2020,9,44432.21641017019,42915.044582358576,1517.1718278116205
RAJASTHAN,2020,10,47669.68853858416,43376.70867257278,4292.979866011383
RAJASTHAN,2020,11,42135.71167767033,39236.8448845602,2898.866793110126
RAJASTHAN,2020,12,47899.47482783424,44641.752450830885,3257.7223770033524
RAJASTHAN,2021,1,35623.84378432178,36032.95254555026,-409.10876122847526
RAJASTHAN,2021,2,38733.031398101506,37420.90647877689,1312.1249193246213
RAJASTHAN,2021,3,36119.26436666973,37172.0342655159,-1052.769898846163
RAJASTHAN,2021,4,31058.415495577414,33802.18668512264,-2743.7711895452203
RAJASTHAN,2021,5,42862.7086582847,39561.83917655638,3300.869481728316
RAJASTHAN,2021,6,43603.59309166134,39582.65000738449,4020.943084276856
RAJASTHAN,2021,7,48384.48096792957,42087.83169052918,6296.649277400392
RAJASTHAN,2021,8,39193.09345050912,40287.80409432672,-1094.7106438175947
RAJASTHAN,2021,9,40386.09633107706,42236.215679306595,-1850.1193482295303
RAJASTHAN,2021,10,42162.910117673244,42166.31723383961,-3.407116166365313
RAJASTHAN,2021,11,41209.59918601734,45135.80003123102,-3926.2008452136843
RAJASTHAN,2021,12,39651.70465222679,37919.232542344,1732.472109882794
RAJASTHAN,2022,1,43711.12092852466,43054.91259509587,656.2083334287913
RAJASTHAN,2022,2,32569.73949739502,32349.52743000099,220.21206739402885
RAJASTHAN,2022,3,32416.533021797597,33642.87257157912,-1226.3395497815231
RAJASTHAN,2022,4,43042.50895693869,42875.9773285005,166.53162843818944
RAJASTHAN,2022,5,38302.18750029016,35430.43811832243,2871.749381967721
RAJASTHAN,2022,6,43884.86643402208,44088.4648237548,-203.59838973272048
RAJASTHAN,2022,7,42448.87608957586,40621.45810797149,1827.417981604369
RAJASTHAN,2022,8,38721.02050181381,39530.65576718006,-809.6352653662489
RAJASTHAN,2022,9,44248.429405335155,40923.411531306636,3325.0178740285214
RAJASTHAN,2022,10,39139.230606389065,36923.685825860586,2215.544780528477
RAJASTHAN,2022,11,45921.45088158483,44133.735004044196,1787.7158775406288
RAJASTHAN,2022,12,47946.2622898905,44411.08581903003,3535.176470860475
RAJASTHAN,2023,1,31228.960757682977,30716.852410178464,512.1083475045137
RAJASTHAN,2023,2,40420.68247262679,37778.158752559466,2642.523720067321
RAJASTHAN,2023,3,39374.568503899056,39980.52653051064,-605.9580266115802
RAJASTHAN,2023,4,49318.58843903952,44836.29402263097,4482.2944164085475
RAJASTHAN,2023,5,35585.30093813235,37378.807009456505,-1793.506071324158
RAJASTHAN,2023,6,34747.07846219201,30673.38615229939,4073.692309892621
RAJASTHAN,2023,7,57345.45903432447,54586.59365054429,2758.865383780181
RAJASTHAN,2023,8,44939.64638315749,40508.15085635697,4431.495526800514
RAJASTHAN,2023,9,48224.09484505508,41705.97578815224,6518.119056902839
RAJASTHAN,2023,10,43759.108556388834,43224.404964010835,534.7035923780006
RAJASTHAN,2023,11,37322.50371149554,41223.40104861111,-3900.8973371155685
RAJASTHAN,2023,12,48644.377408849825,48756.21460707418,-111.83719822435114
RAJASTHAN,2024,1,37168.30633719604,38906.06705190018,-1737.7607147041415
